Obs,Date,HHMMSS,Machine,Plot,Species,SampleID,QC,VPDair,Tair,Press,Photo,PARi,Cond,RH_S,CO2S,Tleaf,Ci,BLCond,Trmmol,FTime,EBal,VpdL,CTleaf,Area,BLC_1,StmRat,TBlk,CO2R,H2OR,H2OS,RH_R,Flow,PARo,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,Trans,Tair_K,Twall_K,R.W.m2.,Tl.Ta,SVTleaf,CTair,SVTair,CndTotal,vp_kPa,CndCO2,Ci_Pa,Ci_Ca,RHsfc,AHs.Cs
16,2021-07-13,2021-07-13 12:39,Derek,32_amb,CAAQ,BNL15615,,0.705718944,14.89,101.2,1.797703848,50,138.478536,46.45,390.08,10.95,367.9872973,2.00192,0.677116194,3102,0,0.523,10.95,1.08,2.5024,1,16.58,390.97,7.512,7.802,44.72,250.2,99,-1.24,0.128,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.94,NA,12.92,1.495281344,NA,0.7895624,NA,NA,0.943363662,NA,NA
17,2021-07-13,2021-07-13 12:39,Derek,32_amb,CAAQ,BNL15615,,0.707120494,14.88,101.2,0.635530951,31,127.771442,46.25,390.18,10.91,381.7517631,2.00192,0.628310611,3137.5,0,0.524,10.91,1.08,2.5024,1,16.58,390.56,7.495,7.764,44.65,250.3,141,-1.24,0.128,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.97,NA,12.895,1.492837294,NA,0.7857168,NA,NA,0.978399106,NA,NA
18,2021-07-13,2021-07-13 12:40,Derek,32_amb,CAAQ,BNL15615,,0.700794102,14.89,101.2,0.565855462,19,66.267474,46.69,390.18,10.93,376.0723276,2.00192,0.331699,3168.5,0,0.518,10.93,1.08,2.5024,1,16.58,390.48,7.699,7.841,45.85,250.3,117,-1.24,0.128,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.96,NA,12.91,1.494303302,NA,0.7935092,NA,NA,0.963843169,NA,NA
19,2021-07-13,2021-07-13 12:40,Derek,32_amb,CAAQ,BNL15615,,0.684821862,14.9,101.2,0.269384262,10,104.238339,47.75,390.11,10.97,385.7734508,2.00192,0.497639786,3199.5,0,0.503,10.97,1.08,2.5024,1,16.58,390.31,7.81,8.023,46.48,250.3,89,-1.24,0.128,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.93,NA,12.935,1.496749462,NA,0.8119276,NA,NA,0.988883778,NA,NA
20,2021-07-13,2021-07-13 12:41,Derek,32_amb,CAAQ,BNL15615,,0.685652344,14.92,101.2,-0.055131598,7,104.019311,47.78,390.21,11,391.099305,2.00192,0.497647813,3230.5,0,0.504,11,1.08,2.5024,1,16.59,390.27,7.826,8.039,46.51,250.3,100,-1.24,0.128,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.92,NA,12.96,1.499199144,NA,0.8135468,NA,NA,1.002279042,NA,NA
4,2021-07-13,2021-07-13 12:18,Mariano,32_amb,CAAQ,BNL15616,,0.546130605,11.2,101.3,15.67492592,2000,188.573201,57.89,390.02,10.84,245.8866936,2.03888,0.913199423,1764.5,0,0.531,10.84,0.87,2.5486,1,11.5,395.61,7.316,7.632,55.5,249.5,53,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-0.36,NA,11.02,1.319252205,NA,0.7731216,NA,NA,0.630446371,NA,NA
5,2021-07-13,2021-07-13 12:21,Mariano,32_amb,CAAQ,BNL15616,,0.585643982,12.01,101.3,14.24824037,1750,125.500352,54.56,390.11,10.83,198.0748825,2.03888,0.62920914,1940.5,0,0.534,10.83,0.87,2.5486,1,13.02,395.17,7.374,7.592,52.99,249.2,53,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.18,NA,11.42,1.354713582,NA,0.7690696,NA,NA,0.507741105,NA,NA
6,2021-07-13,2021-07-13 12:22,Mariano,32_amb,CAAQ,BNL15616,,0.58897632,12.12,101.3,13.70218499,1501,204.765402,54.24,389.97,10.81,273.2082045,2.03888,0.985808399,1989.5,0,0.531,10.81,0.87,2.5486,1,12.87,394.88,7.258,7.599,51.81,249.6,59,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.31,NA,11.465,1.35875502,NA,0.7697787,NA,NA,0.700587749,NA,NA
7,2021-07-13,2021-07-13 12:23,Mariano,32_amb,CAAQ,BNL15616,,0.604283349,12.3,101.3,13.93058305,1250,147.386065,53.11,390.05,10.81,228.7752515,2.03888,0.738021342,2038.5,0,0.539,10.81,0.87,2.5486,1,13.19,395,7.273,7.528,51.31,249.9,57,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.49,NA,11.555,1.366869749,NA,0.7625864,NA,NA,0.586528013,NA,NA
8,2021-07-13,2021-07-13 12:24,Mariano,32_amb,CAAQ,BNL15616,,0.606510823,12.52,101.3,12.45137664,1001,134.343282,52.84,389.99,10.8,232.6705657,2.03888,0.666513781,2076,0,0.531,10.8,0.87,2.5486,1,13.37,394.41,7.37,7.6,51.24,250.2,54,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.72,NA,11.66,1.376390823,NA,0.76988,NA,NA,0.596606492,NA,NA
9,2021-07-13,2021-07-13 12:25,Mariano,32_amb,CAAQ,BNL15616,,0.604646508,12.67,101.2,12.30656178,800,192.497224,52.99,389.88,10.81,278.8639199,2.03888,0.916554487,2128,0,0.521,10.81,0.87,2.5486,1,13.72,394.28,7.382,7.698,50.81,250.4,51,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.86,NA,11.74,1.383684108,NA,0.7790376,NA,NA,0.715255771,NA,NA
10,2021-07-13,2021-07-13 12:25,Mariano,32_amb,CAAQ,BNL15616,,0.612744246,12.86,101.2,10.98913893,600,188.744795,52.38,390.16,10.81,289.2052039,2.03888,0.899156991,2171,0,0.521,10.81,0.87,2.5486,1,13.92,394.1,7.394,7.704,50.28,250.4,52,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.05,NA,11.835,1.392389046,NA,0.7796448,NA,NA,0.741247703,NA,NA
11,2021-07-13,2021-07-13 12:29,Mariano,32_amb,CAAQ,BNL15616,,0.666972298,13.6,101.2,7.791964801,401,116.034611,48.69,390.04,10.83,276.8749215,2.03888,0.59401695,2372,0,0.542,10.83,0.87,2.5486,1,14.82,392.83,7.312,7.517,47.37,250.2,48,-5.78,-0.261,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.77,NA,12.215,1.427692698,NA,0.7607204,NA,NA,0.70986289,NA,NA
12,2021-07-13,2021-07-13 12:29,Mariano,32_amb,CAAQ,BNL15616,,0.672905843,13.75,101.3,7.219712175,301,141.859238,48.38,390.34,10.88,303.6874175,2.03888,0.718060728,2417,0,0.543,10.88,0.87,2.5486,1,15.01,392.95,7.296,7.544,46.79,250,49,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.87,NA,12.315,1.437113043,NA,0.7642072,NA,NA,0.778007423,NA,NA
13,2021-07-13,2021-07-13 12:30,Mariano,32_amb,CAAQ,BNL15616,,0.670372902,13.79,101.3,4.861500746,199,116.509825,48.5,390.28,10.87,319.9520563,2.03888,0.591394892,2460,0,0.538,10.87,0.87,2.5486,1,15.01,392.05,7.379,7.583,47.2,250.3,49,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.92,NA,12.33,1.438530802,NA,0.7681579,NA,NA,0.819801313,NA,NA
14,2021-07-13,2021-07-13 12:31,Mariano,32_amb,CAAQ,BNL15616,,0.675816756,13.88,101.3,3.016716613,120,117.303414,48.19,390.33,10.88,346.9701973,2.03888,0.59695008,2505,0,0.54,10.88,0.87,2.5486,1,15.26,391.46,7.37,7.576,46.88,250.2,51,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3,NA,12.38,1.443265556,NA,0.7674488,NA,NA,0.888915014,NA,NA
15,2021-07-13,2021-07-13 12:31,Mariano,32_amb,CAAQ,BNL15616,,0.67679341,13.9,101.3,1.994233903,80,124.776313,48.02,390.28,10.84,363.2529817,2.03888,0.630954329,2538,0,0.538,10.84,0.87,2.5486,1,15.16,391.06,7.339,7.557,46.63,249.9,51,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.06,NA,12.37,1.44231751,NA,0.7655241,NA,NA,0.930749671,NA,NA
16,2021-07-13,2021-07-13 12:32,Mariano,32_amb,CAAQ,BNL15616,,0.677689727,13.99,101.3,0.016289524,49,107.980929,47.97,390.3,10.85,390.0466116,2.03888,0.547259887,2575,0,0.535,10.85,0.87,2.5486,1,15.33,390.38,7.406,7.595,46.78,250,51,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.14,NA,12.42,1.447063227,NA,0.7693735,NA,NA,0.999350786,NA,NA
17,2021-07-13,2021-07-13 12:33,Mariano,32_amb,CAAQ,BNL15616,,0.676163271,13.99,101.3,-0.285663598,30,85.849937,47.96,390.2,10.82,395.7393017,2.03888,0.437404131,2607,0,0.533,10.82,0.87,2.5486,1,15.32,390.16,7.445,7.596,47.01,250.1,51,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.17,NA,12.405,1.445638071,NA,0.7694748,NA,NA,1.014196058,NA,NA
18,2021-07-13,2021-07-13 12:33,Mariano,32_amb,CAAQ,BNL15616,,0.683300252,14.14,101.3,-1.319483031,21,100.182774,47.72,390.07,10.89,412.1233476,2.03888,0.509635133,2650,0,0.535,10.89,0.87,2.5486,1,15.53,389.68,7.453,7.629,46.62,250,55,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.25,NA,12.515,1.456117952,NA,0.7728177,NA,NA,1.056536897,NA,NA
20,2021-07-13,2021-07-13 12:34,Mariano,32_amb,CAAQ,BNL15616,,0.687467155,14.2,101.3,-1.649834392,6,137.384804,47.8,390.2,11.01,410.6100854,2.03888,0.694709819,2712,0,0.542,11.01,0.87,2.5486,1,15.51,389.72,7.433,7.673,46.31,249.9,59,-5.78,-0.261,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.19,NA,12.605,1.464742055,NA,0.7772749,NA,NA,1.052306728,NA,NA
18,2021-07-13,2021-07-13 14:22,Mariano,32_zpw,CAAQ,BNL15617,,0.821743278,19.08,101.3,0.665901809,10,4.963392,50.61,390.19,14.91,174.069319,1.99136,0.028712817,1206.5,0,0.579,14.91,1.14,2.4892,1,20.77,390.5,11.065,11.078,50.56,249,91,-5.09,-0.482,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-4.17,NA,16.995,1.943944678,NA,1.1222014,NA,NA,0.446114249,NA,NA
4,2021-07-27,2021-07-27 14:56,Andy,31_zpw,CAAQ,BNL18602,,0.784937746,14.43,100.5,15.23760407,2000,202.538335,54.59,390.05,15.09,258.4437292,2.01248,1.52339406,2704,0,0.821,15.09,1.02,2.5156,1,14.45,395.44,8.443,8.957,51.46,299.6,2,-1.64,-0.183,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,0.66,NA,14.76,1.685116246,NA,0.9001785,NA,NA,0.662591281,NA,NA
5,2021-07-27,2021-07-27 14:59,Andy,31_zpw,CAAQ,BNL18602,,0.774566089,14.41,100.5,14.37565582,1700,189.510336,54.58,390.02,14.9,258.0204407,2.01248,1.398900274,2896.5,0,0.801,14.9,1.02,2.5156,1,14.45,395.1,8.475,8.947,51.7,299.6,2,-1.68,-0.18,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,0.49,NA,14.655,1.673739589,NA,0.8991735,NA,NA,0.661556948,NA,NA
7,2021-07-27,2021-07-27 15:06,Andy,31_zpw,CAAQ,BNL18602,,0.818071405,15.14,100.5,13.90703593,1400,185.898329,51.97,389.88,14.93,259.8816554,2.01248,1.383591518,3291.5,0,0.806,14.93,1.02,2.5156,1,15.39,394.8,8.46,8.927,49.25,299.5,2,-1.81,-0.185,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-0.21,NA,15.035,1.715234905,NA,0.8971635,NA,NA,0.666568317,NA,NA
8,2021-07-27,2021-07-27 15:10,Andy,31_zpw,CAAQ,BNL18602,,0.83169373,15.36,100.5,13.70011339,1201,188.744355,50.94,390.03,14.86,263.7579654,2.01248,1.39879724,3512.5,0,0.803,14.86,1.02,2.5156,1,15.7,394.88,8.402,8.874,48.22,299.6,2,-1.84,-0.182,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-0.5,NA,15.11,1.72353073,NA,0.891837,NA,NA,0.676250456,NA,NA
9,2021-07-27,2021-07-27 15:13,Andy,31_zpw,CAAQ,BNL18602,,0.868383818,15.87,100.5,13.3820219,1000,182.73807,48.93,389.89,14.89,262.7868571,2.01248,1.374539693,3721.5,0,0.814,14.89,1.02,2.5156,1,16.36,394.63,8.345,8.809,46.35,299.5,2,-2.04,-0.188,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-0.98,NA,15.38,1.753688318,NA,0.8853045,NA,NA,0.674002557,NA,NA
10,2021-07-27,2021-07-27 15:17,Andy,31_zpw,CAAQ,BNL18602,,0.88400332,16.04,100.5,12.80827346,800,177.930438,48.09,389.92,14.89,265.2101856,2.01248,1.351209971,3942.5,0,0.819,14.89,1.02,2.5156,1,16.52,394.46,8.293,8.749,45.58,299.6,2,-2.09,-0.187,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.15,NA,15.465,1.76327782,NA,0.8792745,NA,NA,0.680165638,NA,NA
11,2021-07-27,2021-07-27 15:21,Andy,31_zpw,CAAQ,BNL18602,,0.919020309,16.54,100.5,11.87670431,601,173.092905,46.32,389.74,14.92,271.0882106,2.01248,1.33040329,4162.5,0,0.828,14.92,1.02,2.5156,1,17.18,393.96,8.252,8.701,43.93,299.6,2,-2.2,-0.192,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.62,NA,15.73,1.793470809,NA,0.8744505,NA,NA,0.695561684,NA,NA
12,2021-07-27,2021-07-27 15:24,Andy,31_zpw,CAAQ,BNL18602,,0.935906773,16.81,100.5,10.12923149,399,167.484884,45.43,389.85,14.91,285.4991379,2.01248,1.291859058,4382.5,0,0.829,14.91,1.02,2.5156,1,17.49,393.47,8.246,8.682,43.15,299.6,2,-2.23,-0.194,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.9,NA,15.86,1.808447773,NA,0.872541,NA,NA,0.732330737,NA,NA
13,2021-07-27,2021-07-27 15:28,Andy,31_zpw,CAAQ,BNL18602,,0.942052185,16.85,100.5,8.866674218,300,164.455263,45.34,389.88,14.99,296.9590228,2.01248,1.282552242,4603.5,0,0.837,14.99,1.02,2.5156,1,17.49,393.07,8.257,8.69,43.09,299.5,2,-2.3,-0.186,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.86,NA,15.92,1.815397185,NA,0.873345,NA,NA,0.761667751,NA,NA
14,2021-07-27,2021-07-27 15:32,Andy,31_zpw,CAAQ,BNL18602,,0.943748143,16.94,100.5,7.515433427,200,157.606731,44.77,390.12,14.82,308.1691008,2.01248,1.214754194,4823.5,0,0.824,14.82,1.02,2.5156,1,17.71,392.84,8.217,8.627,42.65,299.6,2,-2.3,-0.185,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.12,NA,15.88,1.810761643,NA,0.8670135,NA,NA,0.789934125,NA,NA
15,2021-07-27,2021-07-27 15:35,Andy,31_zpw,CAAQ,BNL18602,,0.971487914,17.31,100.5,4.916516765,125,150.903436,43.46,389.96,14.83,334.113613,2.01248,1.176171159,5043.5,0,0.831,14.83,1.02,2.5156,1,18.15,391.79,8.174,8.571,41.45,299.6,2,-2.48,-0.192,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.48,NA,16.07,1.832873414,NA,0.8613855,NA,NA,0.856789448,NA,NA
16,2021-07-27,2021-07-27 15:39,Andy,31_zpw,CAAQ,BNL18602,,0.943661738,16.91,100.5,3.617764299,79,144.874258,44.25,390.02,14.65,347.3236761,2.01248,1.1135186,5263.5,0,0.817,14.65,1.02,2.5156,1,17.77,391.4,8.137,8.513,42.3,299.5,2,-2.36,-0.192,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.26,NA,15.78,1.799218238,NA,0.8555565,NA,NA,0.89052786,NA,NA
17,2021-07-27,2021-07-27 15:43,Andy,31_zpw,CAAQ,BNL18602,,0.999229111,17.48,100.5,2.315412683,50,142.392947,42.34,389.71,14.91,361.9273251,2.01248,1.143432103,5483.5,0,0.853,14.91,1.02,2.5156,1,18.31,390.65,8.055,8.441,40.41,299.6,2,-2.51,-0.193,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.57,NA,16.195,1.847549611,NA,0.8483205,NA,NA,0.928709361,NA,NA
18,2021-07-27,2021-07-27 15:46,Andy,31_zpw,CAAQ,BNL18602,,1.013345263,17.51,100.5,0.912071365,30,137.10394,41.9,390.08,15,378.7364047,2.01248,1.125579085,5703.5,0,0.87,15,1.02,2.5156,1,18.31,390.54,7.991,8.371,39.99,299.6,2,-2.46,-0.188,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.51,NA,16.255,1.854630763,NA,0.8412855,NA,NA,0.970919823,NA,NA
19,2021-07-27,2021-07-27 15:50,Andy,31_zpw,CAAQ,BNL18602,,1.027001433,17.52,100.5,0.815013298,20,118.760842,41.23,390.01,15,378.3928969,2.01248,0.99808008,5923.5,0,0.883,15,1.02,2.5156,1,18.31,390.42,7.904,8.241,39.54,299.6,2,-2.53,-0.188,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.52,NA,16.26,1.855221933,NA,0.8282205,NA,NA,0.97021332,NA,NA
20,2021-07-27,2021-07-27 15:54,Andy,31_zpw,CAAQ,BNL18602,,1.038732892,17.51,100.5,0.241603164,11,94.406193,40.5,390.05,14.95,385.7601479,2.01248,0.811371023,6143.5,0,0.893,14.95,1.02,2.5156,1,18.31,390.24,7.815,8.089,39.13,299.6,2,-2.53,-0.183,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.56,NA,16.23,1.851677392,NA,0.8129445,NA,NA,0.989001789,NA,NA
21,2021-07-27,2021-07-27 15:57,Andy,31_zpw,CAAQ,BNL18602,,0.985292669,16.38,100.5,-0.315228503,1,57.364651,42.6,390.57,14.87,399.6424842,2.01248,0.506281349,6363.5,0,0.9,14.87,1.02,2.5156,1,16.67,390.53,7.751,7.922,41.68,299.6,2,-2.22,-0.172,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.51,NA,15.625,1.781453669,NA,0.796161,NA,NA,1.02322883,NA,NA
4,2021-07-27,2021-07-27 17:10,Andy,31_amb,CAAQ,BNL18604,,0.951387398,14.36,100.5,13.8043881,2000,197.047743,43.78,390.07,14.88,267.604028,2.0072,1.770311057,2832.5,0,0.979,14.88,1.05,2.509,1,14.42,395.15,6.534,7.15,40.01,299.6,0,-1.88,-0.152,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,0.52,NA,14.62,1.669962398,NA,0.718575,NA,NA,0.686041039,NA,NA
5,2021-07-27,2021-07-27 17:13,Andy,31_amb,CAAQ,BNL18604,,0.999272905,15.18,100.5,13.50078872,1701,184.402388,41.35,389.67,14.89,262.3163623,2.0072,1.672555284,3054,0,0.983,14.89,1.05,2.509,1,15.6,394.63,6.542,7.124,37.97,299.6,0,-2.11,-0.16,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-0.29,NA,15.035,1.715234905,NA,0.715962,NA,NA,0.673175667,NA,NA
7,2021-07-27,2021-07-27 17:21,Andy,31_amb,CAAQ,BNL18604,,1.043203786,15.71,100.5,13.12714842,1400,164.459501,39.32,390.05,14.94,252.2798277,2.0072,1.531559838,3496.5,0,1,14.94,1.05,2.509,1,16.18,394.86,6.475,7.008,36.33,299.6,0,-2.22,-0.16,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-0.77,NA,15.325,1.747507786,NA,0.704304,NA,NA,0.646788431,NA,NA
8,2021-07-27,2021-07-27 17:24,Andy,31_amb,CAAQ,BNL18604,,1.051940242,15.88,100.5,12.93653348,1201,154.703058,38.58,389.61,14.82,245.8470043,2.0072,1.436649947,3718.5,0,0.993,14.82,1.05,2.509,1,16.43,394.34,6.449,6.949,35.8,299.6,0,-2.34,-0.158,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.06,NA,15.35,1.750314742,NA,0.6983745,NA,NA,0.631007942,NA,NA
9,2021-07-27,2021-07-27 17:28,Andy,31_amb,CAAQ,BNL18604,,1.088600482,16.5,100.5,11.82222966,1000,137.477335,37.18,389.92,14.88,243.0908146,2.0072,1.293009692,3939,0,0.998,14.88,1.05,2.509,1,17.27,394.24,6.518,6.968,34.77,299.6,0,-2.54,-0.163,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-1.62,NA,15.69,1.788884482,NA,0.700284,NA,NA,0.623437666,NA,NA
10,2021-07-27,2021-07-27 17:31,Andy,31_amb,CAAQ,BNL18604,,1.107987711,16.87,100.5,10.82034562,800,122.44157,36.3,389.86,14.84,239.8892979,2.0072,1.155084005,4125,0,0.994,14.84,1.05,2.509,1,17.74,393.81,6.562,6.964,34.2,299.6,0,-2.63,-0.166,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.03,NA,15.855,1.807869711,NA,0.699882,NA,NA,0.615321649,NA,NA
11,2021-07-27,2021-07-27 17:35,Andy,31_amb,CAAQ,BNL18604,,1.146662611,17.52,100.5,9.83669379,601,109.646668,34.89,389.99,14.87,238.5292334,2.0072,1.04303412,4346,0,0.996,14.87,1.05,2.509,1,18.6,393.58,6.611,6.974,33.07,299.6,0,-2.79,-0.171,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.65,NA,16.195,1.847549611,NA,0.700887,NA,NA,0.611629102,NA,NA
12,2021-07-27,2021-07-27 17:39,Andy,31_amb,CAAQ,BNL18604,,1.159572754,17.7,100.5,8.41629108,399,99.418655,34.46,389.93,14.9,247.5985319,2.0072,0.953954778,4567,0,1,14.9,1.05,2.509,1,18.75,393.01,6.637,6.969,32.81,299.6,0,-2.86,-0.167,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.8,NA,16.3,1.859957254,NA,0.7003845,NA,NA,0.634982002,NA,NA
13,2021-07-27,2021-07-27 17:42,Andy,31_amb,CAAQ,BNL18604,,1.060482742,16.48,100.5,7.72424532,300,83.065144,36.67,390.07,14.22,234.8483576,2.0072,0.752740142,4787,0,0.937,14.22,1.05,2.509,1,17.34,392.88,6.602,6.864,35.28,299.6,0,-2.71,-0.163,0.3,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-2.26,NA,15.35,1.750314742,NA,0.689832,NA,NA,0.602067212,NA,NA
14,2021-07-27,2021-07-27 17:46,Andy,31_amb,CAAQ,BNL18604,,1.154973919,17.82,100.5,5.585385677,200,79.250508,34.12,390.01,14.67,272.5140302,2.0072,0.749932028,5007.5,0,0.977,14.67,1.05,2.509,1,19.03,392.07,6.689,6.95,32.84,299.6,0,-2.89,-0.17,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.15,NA,16.245,1.853448919,NA,0.698475,NA,NA,0.698736007,NA,NA
15,2021-07-27,2021-07-27 17:50,Andy,31_amb,CAAQ,BNL18604,,1.211133839,18.52,100.5,3.689372433,125,72.893106,32.6,389.97,14.89,305.7942812,2.0072,0.709697927,5227,0,1,14.89,1.05,2.509,1,19.85,391.36,6.692,6.939,31.44,299.6,0,-3.01,-0.171,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.63,NA,16.705,1.908503339,NA,0.6973695,NA,NA,0.78414822,NA,NA
16,2021-07-27,2021-07-27 17:52,Andy,31_amb,CAAQ,BNL18604,,1.229757113,18.59,100.5,3.045433423,79,67.897714,32.3,389.98,15.07,315.5240748,2.0072,0.678068731,5392,0,1.02,15.07,1.05,2.509,1,19.85,391.14,6.669,6.905,31.19,299.6,0,-3.03,-0.172,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.52,NA,16.83,1.923709613,NA,0.6939525,NA,NA,0.80907758,NA,NA
17,2021-07-27,2021-07-27 17:56,Andy,31_amb,CAAQ,BNL18604,,1.237287327,18.6,100.5,1.803967178,50,56.319755,31.9,390.09,15.05,337.1715609,2.0072,0.568841776,5613,0,1.03,15.05,1.05,2.509,1,19.85,390.8,6.626,6.824,30.97,299.6,0,-3.02,-0.168,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.55,NA,16.825,1.923099327,NA,0.685812,NA,NA,0.864343,NA,NA
18,2021-07-27,2021-07-27 18:00,Andy,31_amb,CAAQ,BNL18604,,1.242694347,18.62,100.5,1.164012267,30,44.328463,31.88,390.05,15.13,346.8811009,2.0072,0.453927445,5833,0,1.04,15.13,1.05,2.509,1,19.85,390.52,6.673,6.831,31.15,299.6,0,-3.05,-0.17,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.49,NA,16.875,1.929209847,NA,0.6865155,NA,NA,0.889324704,NA,NA
19,2021-07-27,2021-07-27 18:03,Andy,31_amb,CAAQ,BNL18604,,1.24182614,18.58,100.5,0.779771562,20,33.47888,31.33,389.94,14.93,351.8256784,2.0072,0.34183491,6053,0,1.03,14.93,1.05,2.509,1,19.85,390.26,6.575,6.694,30.77,299.6,0,-3.09,-0.166,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.65,NA,16.755,1.91457314,NA,0.672747,NA,NA,0.902255933,NA,NA
20,2021-07-27,2021-07-27 18:07,Andy,31_amb,CAAQ,BNL18604,,1.243315689,18.57,100.5,0.426803251,11,28.894662,31.16,389.81,14.9,365.6850224,2.0072,0.295862297,6273,0,1.03,14.9,1.05,2.509,1,19.85,390,6.552,6.655,30.68,299.6,0,-3.13,-0.166,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.67,NA,16.735,1.912143189,NA,0.6688275,NA,NA,0.938110932,NA,NA
21,2021-07-27,2021-07-27 18:11,Andy,31_amb,CAAQ,BNL18604,,1.260663674,18.47,100.5,-0.273787191,1,31.805842,30.89,390.19,15.12,404.2704249,2.0072,0.33604276,6493,0,1.07,15.12,1.05,2.509,1,19.65,390.14,6.438,6.555,30.34,299.6,0,-3,-0.16,0.7,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,-3.35,NA,16.795,1.919441174,NA,0.6587775,NA,NA,1.036086073,NA,NA
4,2021-07-27,2021-07-27 18:11,Bernie,33_zpw,CAAQ,BNL18610,,0.97284472,14.51,100.5,12.03172879,1999,114.461509,43.27,390.15,15.1,212.2128458,1.9808,1.09565862,2868,0,1.01,15.1,1.2,2.476,1,14.63,396.14,6.613,7.136,40.09,249.6,118,-2.37,-0.109,1,-0.22,2.74,1,0,0.16,111115,NA,NA,NA,NA,0.59,NA,14.805,1.69001272,NA,0.717168,NA,NA,0.5439263,NA,NA
